product_id,current_price,predicted_price,adjusted_change,recommended_price,confidence,recommendation,current_revenue,expected_revenue,revenue_change_pct
B0711PVX6Z,179.0,553.9603721227479,3.921081100363088,186.01873516964991,0.788497759378708,建议提价 3.9%,16574505.0,17224404.783033732,3.9210811003630717
B082T6V3DT,799.0,993.7827659277189,3.406400874610492,826.2171429881378,0.6680227355400297,建议提价 3.4%,6542212.0,6765065.966786872,3.4064008746104784
B07MKFNHKG,6999.0,4699.009596826799,1.9067744136286584,7132.45514120987,0.5938000712124252,价格合理，保持现状,28016997.0,28551217.93026311,1.9067744136286608
B0BFWGBX61,199.0,351.13193046916257,-2.1938339924702475,194.6342703549842,0.45247830212156903,价格合理，保持现状,62486.0,61115.16089146504,-2.1938339924702452
B01N90RZ4M,230.0,220.16705996720984,-1.8472331758157008,225.7513636956239,0.3740827932078755,价格合理，保持现状,680800.0,668224.0365390467,-1.8472331758157057
B0088TKTY2,649.0,887.0050462488747,5.0,681.45,0.948773032938492,建议提价 5.0%,116619459.0,122450431.95,5.000000000000003
B09Q5SWVBJ,15999.0,15751.62733367733,4.226808733542061,16675.247129279396,0.7019443219983419,建议提价 4.2%,558349101.0,581949449.5647217,4.226808733542082
B0B4DT8MKT,348.0,481.03485042010294,-5.0,330.59999999999997,0.2764914529394503,数据不足，建议观察,228288.0,216873.59999999998,-5.00000000000001
B08CDKQ8T6,154.0,361.6794274238839,2.766336156034655,158.26015768029336,0.5516612264765814,价格合理，保持现状,1087856.0,1117949.7538535923,2.766336156034652
B07B275VN9,179.0,194.3594605869722,-0.09920960394865008,178.8224148089319,0.478276108155825,价格合理，保持现状,393979.0,393588.1349944591,-0.0992096039486608
B0B15CPR37,32990.0,32178.46868148519,2.596027990213632,33846.42963397148,0.36602018583676205,价格合理，保持现状,234525910.0,240614268.26790324,2.596027990213635
B0994GFWBH,139.0,245.16995964374263,-0.4096376799083439,138.4306036249274,0.4533229472915261,价格合理，保持现状,182507.0,181759.38255952965,-0.4096376799083591
B01GGKZ0V6,329.0,439.00269350486894,4.2118452259284425,342.8569707933045,0.8069515547389456,建议提价 4.2%,9786434.0,10198623.453217637,4.211845225928431
B09F9YQQ7B,13999.0,13995.245329670328,4.567607475648755,14638.419370516069,0.7936156187750765,建议提价 4.6%,633286762.0,662212815.483406,4.567607475648757
B014I8SX4Y,309.0,307.7127758323634,5.0,324.45,0.8582534248348316,建议提价 5.0%,131934657.0,138531389.85,4.999999999999996
B09Q8HMKZX,263.0,491.5963956255788,-1.3387732420572598,259.4790263733894,0.5020094399371654,价格合理，保持现状,118350.0,116765.56186802522,-1.3387732420572684
B0B9XN9S3W,7999.0,6473.079785427054,-0.13508395768164516,7988.194634225045,0.5544916284237065,价格合理，保持现状,3655543.0,3650604.9478408457,-0.1350839576816446
B07966M8XH,1599.0,827.3323180207923,0.4659486373546521,1606.450518711301,0.49311986658634577,价格合理，保持现状,4360473.0,4380790.564525718,0.4659486373546602
B01GGKYKQM,219.0,524.9003638127176,4.635294368891102,229.1512946678715,0.6912120888216366,建议提价 4.6%,4391607.0,4595170.911974827,4.6352943688910875
B0B86CDHL1,349.0,484.7236580622424,-1.1014488977576762,345.1559433468257,0.5140946461999837,价格合理，保持现状,52001.0,51428.235558677035,-1.1014488977576673
B0B5ZF3NRK,349.0,709.301490480603,-2.186814375081523,341.36801783096547,0.5159498314821215,价格合理，保持现状,73290.0,71687.28374450275,-2.1868143750815197
B09RFC46VP,26999.0,26304.52885907393,4.292195083084977,28157.849750482113,0.6900261878967284,建议提价 4.3%,1221380762.0,1273804807.0123098,4.292195083084974
B08R69VDHT,115.0,307.9933237323001,2.634433779620285,118.02959884656333,0.5512064421620559,价格合理，保持现状,889180.0,912604.8582816276,2.6344337796202844
B09RWZRCP1,399.0,746.045520812655,-0.09562611655480624,398.61845179494634,0.4953154686168427,价格合理，保持现状,710220.0,709540.8441950044,-0.0956261165548089
B09CMP1SC8,199.0,263.97954719901213,-3.881698192089142,191.2754205977426,0.3433167243976755,建议降价 3.9%,119798.0,115147.80319984104,-3.881698192089147
B09YLXYP7Y,179.0,362.56634465004026,0.06891893386570802,179.12336489161962,0.4800142522676637,价格合理，保持现状,254717.0,254892.54824077472,0.06891893386570923
B09ZPM4C2C,10901.0,8582.901975576182,-2.312408339325626,10648.924366930114,0.4488945797515478,价格合理，保持现状,4338598.0,4238271.898038185,-2.3124083393256254
B0B2DJDCPX,209.0,340.9686227417234,-1.349361186596902,206.17983512001248,0.4951330421770581,价格合理，保持现状,112024.0,110512.39162432669,-1.3493611865969017
B0BCZCQTJX,1434.0,819.3393308240378,-4.921757598222832,1363.4219960414846,0.4839383177144524,建议降价 4.9%,45888.0,43629.50387332751,-4.921757598222832
B07LGT55SJ,399.0,571.0095278682365,3.272686524963293,412.05801923460353,0.7124467111919164,建议提价 3.3%,9683331.0,10000236.068804594,3.2726865249632975
B09NKZXMWJ,139.0,401.03870349978405,2.6253721394274088,142.6492672738041,0.5696895645611868,价格合理，保持现状,1303542.0,1337764.8284937348,2.625372139427408
B08QX1CC14,7299.0,6036.553441864631,-2.669349785174202,7104.164159180135,0.5446693889053529,价格合理，保持现状,6583698.0,6407956.071580482,-2.669349785174203
B0974H97TJ,299.0,428.2425712513825,4.362238560205004,312.04309329501297,0.7921591731400176,建议提价 4.4%,8608509.0,8984032.699056718,4.362238560205007
B07GVGTSLN,325.0,588.7031966170729,2.6076294409064875,333.4747956829461,0.5996980667197305,价格合理，保持现状,3437200.0,3526829.4391428377,2.607629440906484
B09VCHLSJF,29999.0,29465.05610546642,0.008985948566097357,30001.69569471034,0.2639977202652515,数据不足，建议观察,218932702.0,218952375.17999604,0.00898594856607737
B0B1YZX72F,27999.0,26365.046684998004,0.9282281140363607,28258.894589649044,0.272598691519452,数据不足，建议观察,131679297.0,132901581.25511946,0.9282281140363757
B092BJMT8Q,30990.0,30314.31635080442,2.9622364297949493,31907.997069593453,0.36602018583676205,价格合理，保持现状,220307910.0,226833951.16773987,2.9622364297949484
B0BMXMLSMM,199.0,243.39884963565063,-1.1470202064736394,196.71742978911746,0.4894387440068865,价格合理，保持现状,25273.0,24983.113583217917,-1.1470202064736397
B07JH1C41D,649.0,803.494625470837,2.881798024249649,667.7028691773803,0.7557228691028031,价格合理，保持现状,15750581.0,16204480.932065843,2.881798024249662
B0141EZMAI,269.0,596.0192076563018,-1.8595819082942386,263.9977246666885,0.46681346321372574,价格合理，保持现状,2726046.0,2675352.941772221,-1.859581908294243
B09Q5P2MT3,24999.0,23414.856601037853,4.744070658345911,26184.970223879893,0.6472551342713746,建议提价 4.7%,872440101.0,913829275.8431844,4.744070658345902
B08HDH26JX,299.0,470.07544714512426,1.7173379796581123,304.13484055917775,0.7147167611178586,价格合理，保持现状,28214537.0,28699075.95968569,1.7173379796581127
B09VT6JKRP,199.0,224.32828490175262,-0.9646014098307737,197.08044319443675,0.4917213341412423,价格合理，保持现状,84575.0,83759.18835763562,-0.964601409830778
B09T3KB6JZ,18990.0,16181.693583180711,2.8427357603536985,19529.835520891167,0.36439391933254806,价格合理，保持现状,126454410.0,130049174.73361428,2.8427357603536962
B093QCY6YJ,290.0,706.8946633845605,-4.787032373066786,276.1176061181063,0.32270001533800957,建议降价 4.8%,573330.0,545884.5072954962,-4.787032373066789
B093ZNQZ2Y,249.0,244.31245295851477,-1.0922246966933669,246.28036050523352,0.44784127616436875,价格合理，保持现状,268671.0,265736.50898514694,-1.0922246966933766
B08LKS3LSP,345.0,542.0575514863049,-3.548983181417746,332.7560080241088,0.4101636602078921,建议降价 3.5%,378465.0,365033.34080244735,-3.548983181417741
B00V4BGDKU,1099.0,1201.049968098331,-0.2639771131258721,1096.0988915267467,0.5840848979539504,价格合理，保持现状,24639580.0,24574537.14802966,-0.26397711312587735
B08CHKQ8D4,719.0,1334.1691292638209,-0.28482655481470465,716.9520970708822,0.5889166311344003,价格合理，保持现状,751355.0,749214.9414390719,-0.28482655481471436
B09BW334ML,349.0,330.7018226468461,1.8069992355873086,355.30642733219975,0.5036628802236739,价格合理，保持现状,1446605.0,1472745.141291968,1.8069992355873274
B082T6GVLJ,849.0,1060.1061182583767,2.9850121138859604,874.3427528468917,0.6645930417602604,价格合理，保持现状,5558403.0,5724322.0028886,2.985012113885955
B07DL1KC3H,299.0,317.4918796188958,0.17235928285938662,299.51535425574957,0.4761570790924989,价格合理，保持现状,474812.0,475630.3825581303,0.17235928285938645
B0B6F98KJJ,21999.0,21868.634960317464,4.387614251310175,22964.231259145727,0.6230763975489046,建议提价 4.4%,722447160.0,754145354.5503457,4.387614251310181
B07JNVF678,349.0,505.5525187278743,3.8803880621520426,362.54255433691065,0.6471765286084352,建议提价 3.9%,4578880.0,4756558.312900268,3.8803880621520443
B09QGZFBPM,399.0,652.7223923085238,1.2025774647202256,403.7982840842337,0.5361030991549289,价格合理，保持现状,1119594.0,1133057.9851403597,1.2025774647202225
B07JGDB5M1,449.0,670.2957804834789,2.819966022123329,461.66164743933376,0.7211019427740937,价格合理，保持现状,10896781.0,11204066.521705192,2.819966022123337
B0981XSZJ7,299.0,457.7670197974557,-0.6823279637836113,296.959839388287,0.46455529863891787,价格合理，保持现状,229034.0,227471.23697142783,-0.6823279637836164
B0B9XLX8VR,37999.0,35012.75861616162,1.4515075525350376,38550.55835488779,0.31935503222886286,价格合理，保持现状,136302413.0,138280852.8189825,1.451507552535047
B08Y5KXR6Z,99.0,178.28969497032347,2.400668352835041,101.37666166930669,0.6925347307060428,价格合理，保持现状,2462229.0,2521338.952377327,2.4006683528350443
B09F6VHQXB,7390.0,5122.318479264044,0.41230247254953134,7420.46915272141,0.56530204598743,价格合理，保持现状,19073590.0,19152230.883173957,0.4123024725495173
B0974G5Q2Y,273.1,723.2537410348804,3.920411956536379,283.8066450533009,0.7113426689706648,建议提价 3.9%,5694135.000000001,5917368.549361323,3.9204119565363666
B09YL9SN9B,15990.0,12751.361474876767,0.005926919833830313,15990.94771448143,0.3223636589200472,价格合理，保持现状,16549650.0,16550630.88448828,0.0059269198338385565
B09RX1FK54,399.0,746.045520812655,0.005636919161993603,399.0224913074564,0.4953154686168427,价格合理，保持现状,710220.0,710260.0345272723,0.005636919161997022
B09TT6BFDX,399.0,351.5641562472418,0.30242980173322087,400.2066949089156,0.468629508109643,价格合理，保持现状,201495.0,202104.3809290024,0.3024298017332404
B09KH58JZR,210.0,468.5994588808868,0.9962428689158982,212.0921100247234,0.5034866558506256,价格合理，保持现状,360570.0,364162.1529124501,0.9962428689159056
B09DDCQFMT,1299.0,1023.2690631284853,-1.5342825202819181,1279.0696700615379,0.4901399196490399,价格合理，保持现状,766410.0,754651.1053363073,-1.5342825202819228
B08RP2L2NL,347.0,533.2732174993768,-5.0,329.65,0.3587843449643393,建议降价 5.0%,388987.0,369537.64999999997,-5.000000000000009
B0B4G2MWSB,149.0,250.53134055640407,-0.34581619057029545,148.48473387605026,0.4550539936079616,价格合理，保持现状,195637.0,194960.455579254,-0.3458161905702958
B0B21C4BMX,228.0,454.8865340325242,-3.4421902914677744,220.15180613545348,0.4813094773945889,建议降价 3.4%,30096.0,29060.03840987986,-3.4421902914677687
B084MZXJNK,1599.0,2459.24001935268,1.8860240824674337,1629.1575250786543,0.48757639004327447,价格合理，保持现状,3119649.0,3178486.3314284547,1.886024082467442
B0BHZCNC4P,1499.0,1038.664432176853,-4.5791739158130245,1430.3581830019627,0.49028491664705587,建议降价 4.6%,55463.0,52923.25277107262,-4.579173915813027
B0B16KD737,8499.0,6848.021846578269,-0.43011931006703463,8462.444159837403,0.538050285704725,价格合理，保持现状,5031408.0,5009766.942623743,-0.43011931006702586
B099K9ZX65,20990.0,16812.99370535714,-4.964524003648321,19947.946411634217,0.10258898739525886,数据不足，建议观察,26426410.0,25114464.53224748,-4.96452400364832
B08Y55LPBF,32999.0,30305.252178571434,4.5146081285033155,34488.77553632481,0.6900261878967284,建议提价 4.5%,1492808762.0,1560203227.7122617,4.514608128503314
B015OW3M1W,799.0,708.5385189583473,3.627507421829878,827.9837843004207,0.7426076112205544,建议提价 3.6%,22881762.0,23711799.614795446,3.6275074218298675
B01D5H8ZI8,229.0,216.40271276146467,3.771192518896421,237.6360308682728,0.5794995704555842,建议提价 3.8%,2939215.0,3050058.4561942816,3.7711925188964255
B09X1M3DHX,9999.0,7969.378343684039,0.7356871456145865,10072.561357690001,0.504864443398668,价格合理，保持现状,12688731.0,12782080.362908611,0.7356871456145699
B09MM6P76N,349.0,340.3116106454065,-1.8750143274984539,342.45619999703035,0.4601385933885579,价格合理，保持现状,99116.0,97257.56079915662,-1.8750143274984654
B01D5H8LDM,489.0,479.35191552350966,5.0,513.45,0.863004457113506,建议提价 5.0%,34004082.0,35704286.1,5.000000000000004
B0B1YY6JJL,23999.0,21390.402746841322,0.6160329388470757,24146.841744993908,0.272598691519452,数据不足，建议观察,112867297.0,113562596.72670636,0.6160329388470743
B09QGZM8QB,399.0,652.7223923085238,1.175393046042081,403.6898182537079,0.5361030991549289,价格合理，保持现状,1119594.0,1132753.6300199043,1.1753930460420785
B08L4SBJRY,349.0,338.2252708046584,0.7936057914300424,351.76968421209085,0.49096289064620136,价格合理，保持现状,1149955.0,1159081.1094788394,0.7936057914300508
B09X79PP8F,179.0,446.8356544182194,-4.496902114955057,170.95054521423043,0.45116332894607003,建议降价 4.5%,14499.0,13846.994162352665,-4.496902114955067
B082T6GVG9,689.0,1029.4500292676541,5.0,723.45,0.9600823438412883,建议提价 5.0%,29145389.0,30602658.450000003,5.00000000000001
B0B3XY5YT4,30990.0,30544.10945755878,0.2399605713223728,31064.3637810528,0.2917760104596242,数据不足，建议观察,42642240.0,42744564.56272866,0.239960571322375
B0B4HKH19N,249.0,362.61824232203696,-0.5892305424541587,247.53281594928916,0.4963825268064077,价格合理，保持现状,267675.0,266097.77714548586,-0.589230542454148
B08TGG316Z,999.0,639.5969074382913,2.989139827939197,1028.8615068811125,0.512139470783583,价格合理，保持现状,3660336.0,3769748.5612123962,2.9891398279391903
B071VMP1Z4,399.0,344.0615746962039,-0.5721631467184998,396.7170690445932,0.4477727988550274,价格合理，保持现状,778449.0,773995.0017060013,-0.5721631467184942
B071SDRGWL,349.0,422.7673677988418,4.730972752003336,365.51109490449164,0.72448131051241,建议提价 4.7%,7276650.0,7620906.32875865,4.730972752003332
B08PSQRW2T,399.0,608.8452144507827,-2.0087312648079725,390.9851622534162,0.3900955672266828,价格合理，保持现状,1071315.0,1049795.1606504226,-2.0087312648079636
B0859M539M,1699.0,1939.8314185139575,-0.7561713508594248,1686.1526487488984,0.47848094564997246,价格合理，保持现状,42101220.0,41782862.635997705,-0.7561713508594166
B08RX8G496,655.0,448.04144396180067,-3.69120156803912,630.8226297293438,0.4717973160697051,建议降价 3.7%,186675.0,179784.449472863,-3.691201568039108
B002SZEOLG,749.0,1477.0454707829826,5.0,786.45,0.9660834961028466,建议提价 5.0%,134589308.0,141318773.4,5.000000000000004
B08CS3BT4L,9999.0,8582.492958036224,0.8639419169933324,10085.385552280162,0.5009466117201132,价格合理，保持现状,60873912.0,61399827.24228163,0.8639419169933266
B00RFWNJMC,195.0,194.33064592221507,-0.9745788320191306,193.0995712775627,0.4725617759751677,价格合理，保持现状,269685.0,267056.7070768692,-0.9745788320191311
B082T6GXS5,999.0,1070.538891925673,2.6577818215431974,1025.5512403972166,0.6037927756313146,价格合理，保持现状,5486508.0,5632327.412261513,2.657781821543194
B09CMQRQM6,499.0,977.1373575871913,-1.5365751513226522,491.33248999489996,0.4756990940956768,价格合理，保持现状,458581.0,451534.55830531305,-1.5365751513226553
B005LJQMCK,416.0,400.1187597236884,4.045183685624768,432.82796413219904,0.768417002703167,建议提价 4.0%,12489568.0,12994793.967141012,4.045183685624769
B09C6H53KH,368.0,934.823828353457,-1.2546407602618417,363.38292200223646,0.5149270556565301,价格合理，保持现状,142416.0,140629.19081486552,-1.2546407602618244
B0BB3CBFBM,29990.0,26562.825710084027,-5.0,28490.5,0.08537326965749471,数据不足，建议观察,6327890.0,6011495.5,-5.0
B08QSDKFGQ,339.0,443.449687315533,0.23393149583183537,339.7930277708699,0.5220940806792738,价格合理，保持现状,330186.0,330958.4090488273,0.23393149583183626
B08PV1X771,15490.0,13541.862214396284,3.63141918494881,16052.50683174857,0.5322286425740507,建议提价 3.6%,252471510.0,261639808.85066992,3.631419184948797
B07YTNKVJQ,499.0,636.4273497098498,4.350223548081909,520.7076155049286,0.8319149041880057,建议提价 4.4%,15175089.0,15835239.295120385,4.35022354808189
B0117H7GZ6,249.0,644.2544018873293,-0.0741358818205301,248.81540165426688,0.5087518140704199,价格合理，保持现状,1155858.0,1155001.0944791068,-0.07413588182053225
B09XJ1LM7R,399.0,356.1677832904124,-5.0,379.04999999999995,0.4624468082125549,建议降价 5.0%,4788.0,4548.599999999999,-5.0000000000000115
B084N133Y7,1499.0,1649.1734695691307,1.7507194747092496,1525.2432849258914,0.5048868532076292,价格合理，保持现状,2924549.0,2975749.6488904143,1.750719474709238
B088Z1YWBC,9490.0,6283.544398017682,2.5432568161778244,9731.355071855274,0.6115143788917968,价格合理，保持现状,99455200.0,101984601.15304327,2.543256816177807
B07VSG5SXZ,637.0,401.6500163872246,-5.0,605.15,0.40745628024845837,建议降价 5.0%,15288.0,14523.599999999999,-5.000000000000009
B08RWCZ6SY,399.0,353.1192999484345,-4.005010577838169,383.02000779442574,0.375980543581651,建议降价 4.0%,101346.0,97287.08197978414,-4.005010577838159
B07KSB1MLX,1089.0,676.1585550781751,-5.0,1034.55,0.23521747574041835,数据不足，建议观察,3882285.0,3688170.75,-5.0
B081FG1QYX,339.0,485.4547360914569,2.809996056654465,348.52588663205864,0.5706534702353083,价格合理，保持现状,2120445.0,2180029.420883527,2.809996056654477
B08R69WBN7,149.0,329.76049886882555,2.4525020619263453,152.65422807227026,0.5570919996379365,价格合理，保持现状,1152068.0,1180322.4914547936,2.452502061926345
B0B3RHX6B6,149.0,481.57111724522196,-5.0,141.54999999999998,0.18833798792965936,数据不足，建议观察,8493.0,8068.349999999999,-5.000000000000006
B084N18QZY,599.0,1045.193664569417,-0.5715234934741935,595.5765742740896,0.5421180170572217,价格合理，保持现状,345623.0,343647.6833561497,-0.5715234934741888
B081NHWT6Z,299.0,313.614145037765,0.04328313358368907,299.1294165694152,0.46978462099961976,价格合理，保持现状,356707.0,356861.3939673123,0.04328313358366811
B07JPJJZ2H,399.0,622.799379040712,3.293601653197685,412.1414705962587,0.6558317601906125,建议提价 3.3%,5234880.0,5407296.094222914,3.2936016531976744
B09JKNF147,339.0,338.35552110929655,-1.9193407846443677,332.4934347400556,0.4615513319066653,价格合理，保持现状,116277.0,114045.24811583907,-1.919340784644364
B0B9959XF3,12499.0,9462.792562203598,-2.4218271748506006,12196.295821415424,0.32441920953514614,价格合理，保持现状,20135889.0,19648232.568300247,-2.4218271748506
B09PNR6F8Q,249.0,668.083708854883,2.145668445317798,254.34271442884133,0.5599037370352965,价格合理，保持现状,1632942.0,1667979.5212243414,2.145668445317798
B07M69276N,1399.0,1433.3280118849018,4.837883937194435,1466.6819962813502,0.7384481594773681,建议提价 4.8%,32413431.0,33981555.171842605,4.837883937194445
B0B1YZ9CB8,32999.0,32901.01262554113,0.21520976462615282,33070.01707022898,0.272598691519452,数据不足，建议观察,155194297.0,155528290.2812869,0.21520976462614166
B09YLYB9PB,149.0,352.1024694607009,-0.19025835452095674,148.71651505176376,0.4748211133183573,价格合理，保持现状,212027.0,211623.60091865982,-0.19025835452096954
